time,regions,market_segments,sales_channels,quantity,revenue
2018.07,Region B,Market Segment 3,Sales Channel 3,968055.2251,2904165.675
2018.07,Region B,Market Segment 3,Sales Channel 4,161342.5375,806712.6876
2018.07,Region B,Market Segment 4,Sales Channel 1,2689042.292,8067126.876
2018.07,Region B,Market Segment 4,Sales Channel 2,1559644.529,3119289.059
2018.07,Region B,Market Segment 4,Sales Channel 3,968055.2251,3872220.9
2018.07,Region B,Market Segment 4,Sales Channel 4,161342.5375,484027.6126
2018.07,Region C,Market Segment 1,Sales Channel 1,84654994.68,169309989.4
2018.07,Region C,Market Segment 1,Sales Channel 2,49099896.91,196399587.6
2018.07,Region C,Market Segment 1,Sales Channel 3,30475798.08,60951596.17
2018.07,Region C,Market Segment 1,Sales Channel 4,5079299.681,10158599.36
2018.07,Region C,Market Segment 2,Sales Channel 1,10581874.33,52909371.67
2018.07,Region C,Market Segment 2,Sales Channel 2,6137487.114,24549948.46
2018.07,Region C,Market Segment 2,Sales Channel 3,3809474.76,7618949.521
2018.07,Region C,Market Segment 2,Sales Channel 4,634912.4601,1269824.92
2018.07,Region C,Market Segment 3,Sales Channel 1,5290937.167,15872811.5
2018.07,Region C,Market Segment 3,Sales Channel 2,3068743.557,6137487.114
2018.07,Region C,Market Segment 3,Sales Channel 3,1904737.38,7618949.521
2018.07,Region C,Market Segment 3,Sales Channel 4,317456.23,952368.6901
2018.07,Region C,Market Segment 4,Sales Channel 1,5290937.167,10581874.33
2018.07,Region C,Market Segment 4,Sales Channel 2,3068743.557,12274974.23
2018.07,Region C,Market Segment 4,Sales Channel 3,1904737.38,7618949.521
2018.07,Region C,Market Segment 4,Sales Channel 4,317456.23,1587281.15
2018.07,Region D,Market Segment 1,Sales Channel 1,30001788.78,90005366.34
2018.07,Region D,Market Segment 1,Sales Channel 2,17401037.49,87005187.46
2018.07,Region D,Market Segment 1,Sales Channel 3,10800643.96,21601287.92
2018.07,Region D,Market Segment 1,Sales Channel 4,1800107.327,9000536.634
2018.07,Region D,Market Segment 2,Sales Channel 1,3750223.598,15000894.39
2018.07,Region D,Market Segment 2,Sales Channel 2,2175129.687,10875648.43
2018.07,Region D,Market Segment 2,Sales Channel 3,1350080.495,6750402.476
2018.07,Region D,Market Segment 2,Sales Channel 4,225013.4159,675040.2476
2018.07,Region D,Market Segment 3,Sales Channel 1,1875111.799,3750223.598
2018.07,Region D,Market Segment 3,Sales Channel 2,1087564.843,4350259.373
2018.07,Region D,Market Segment 3,Sales Channel 3,675040.2476,1350080.495
2018.07,Region D,Market Segment 3,Sales Channel 4,112506.7079,225013.4159
2018.07,Region D,Market Segment 4,Sales Channel 1,1875111.799,7500447.195
2018.07,Region D,Market Segment 4,Sales Channel 2,1087564.843,3262694.53
2018.07,Region D,Market Segment 4,Sales Channel 3,675040.2476,2700160.99
2018.07,Region D,Market Segment 4,Sales Channel 4,112506.7079,225013.4159
2018.07,Region E,Market Segment 1,Sales Channel 1,38454023.16,192270115.8
2018.07,Region E,Market Segment 1,Sales Channel 2,22303333.43,44606666.87
2018.07,Region E,Market Segment 1,Sales Channel 3,13843448.34,69217241.69
2018.07,Region E,Market Segment 1,Sales Channel 4,2307241.39,11536206.95
2018.07,Region E,Market Segment 2,Sales Channel 1,4806752.895,14420258.69
2018.07,Region E,Market Segment 2,Sales Channel 2,2787916.679,13939583.4
2018.07,Region E,Market Segment 2,Sales Channel 3,1730431.042,3460862.085
2018.07,Region E,Market Segment 2,Sales Channel 4,288405.1737,865215.5212
2018.07,Region E,Market Segment 3,Sales Channel 1,2403376.448,7210129.343
2018.07,Region E,Market Segment 3,Sales Channel 2,1393958.34,2787916.679
2018.07,Region E,Market Segment 3,Sales Channel 3,865215.5212,2595646.564
2018.07,Region E,Market Segment 3,Sales Channel 4,144202.5869,432607.7606
2018.07,Region E,Market Segment 4,Sales Channel 1,2403376.448,4806752.895
2018.07,Region E,Market Segment 4,Sales Channel 2,1393958.34,6969791.698
2018.07,Region E,Market Segment 4,Sales Channel 3,865215.5212,2595646.564
2018.07,Region E,Market Segment 4,Sales Channel 4,144202.5869,288405.1737
2018.07,Region F,Market Segment 1,Sales Channel 1,128902073,515608292.1
2018.07,Region F,Market Segment 1,Sales Channel 2,74763202.35,224289607.1
2018.07,Region F,Market Segment 1,Sales Channel 3,46404746.29,139214238.9
2018.07,Region F,Market Segment 1,Sales Channel 4,7734124.382,15468248.76
2018.07,Region F,Market Segment 2,Sales Channel 1,16112759.13,80563795.64
2018.07,Region F,Market Segment 2,Sales Channel 2,9345400.294,46727001.47
2018.07,Region F,Market Segment 2,Sales Channel 3,5800593.286,17401779.86
2018.07,Region F,Market Segment 2,Sales Channel 4,966765.5477,3867062.191
2018.07,Region F,Market Segment 3,Sales Channel 1,8056379.564,24169138.69
2018.07,Region F,Market Segment 3,Sales Channel 2,4672700.147,14018100.44
2018.07,Region F,Market Segment 3,Sales Channel 3,2900296.643,5800593.286
2018.07,Region F,Market Segment 3,Sales Channel 4,483382.7738,966765.5477
2018.07,Region F,Market Segment 4,Sales Channel 1,8056379.564,32225518.26
2018.07,Region F,Market Segment 4,Sales Channel 2,4672700.147,14018100.44
2018.07,Region F,Market Segment 4,Sales Channel 3,2900296.643,8700889.929
2018.07,Region F,Market Segment 4,Sales Channel 4,483382.7738,2416913.869
2018.07,Region G,Market Segment 1,Sales Channel 1,79507352.67,318029410.7
2018.07,Region G,Market Segment 1,Sales Channel 2,46114264.55,230571322.7
2018.07,Region G,Market Segment 1,Sales Channel 3,28622646.96,57245293.92
2018.07,Region G,Market Segment 1,Sales Channel 4,4770441.16,9540882.32
2018.07,Region G,Market Segment 2,Sales Channel 1,9938419.083,29815257.25
2018.07,Region G,Market Segment 2,Sales Channel 2,5764283.068,11528566.14
2018.07,Region G,Market Segment 2,Sales Channel 3,3577830.87,7155661.74
2018.07,Region G,Market Segment 2,Sales Channel 4,596305.145,2981525.725
2018.07,Region G,Market Segment 3,Sales Channel 1,4969209.542,9938419.083
2018.07,Region G,Market Segment 3,Sales Channel 2,2882141.534,11528566.14
2018.07,Region G,Market Segment 3,Sales Channel 3,1788915.435,7155661.74
2018.07,Region G,Market Segment 3,Sales Channel 4,298152.5725,894457.7175
2018.07,Region G,Market Segment 4,Sales Channel 1,4969209.542,19876838.17
2018.07,Region G,Market Segment 4,Sales Channel 2,2882141.534,8646424.602
2018.07,Region G,Market Segment 4,Sales Channel 3,1788915.435,3577830.87
2018.07,Region G,Market Segment 4,Sales Channel 4,298152.5725,1490762.862
2018.07,Region H,Market Segment 1,Sales Channel 1,47934340.82,191737363.3
2018.07,Region H,Market Segment 1,Sales Channel 2,27801917.68,55603835.35
2018.07,Region H,Market Segment 1,Sales Channel 3,17256362.69,69025450.78
2018.07,Region H,Market Segment 1,Sales Channel 4,2876060.449,11504241.8
2018.07,Region H,Market Segment 2,Sales Channel 1,5991792.602,23967170.41
2018.07,Region H,Market Segment 2,Sales Channel 2,3475239.709,10425719.13
2018.07,Region H,Market Segment 2,Sales Channel 3,2157045.337,6471136.011
2018.07,Region H,Market Segment 2,Sales Channel 4,359507.5561,1797537.781
2018.07,Region H,Market Segment 3,Sales Channel 1,2995896.301,11983585.2
2018.07,Region H,Market Segment 3,Sales Channel 2,1737619.855,3475239.709
2018.07,Region H,Market Segment 3,Sales Channel 3,1078522.668,3235568.005
2018.07,Region H,Market Segment 3,Sales Channel 4,179753.7781,898768.8904
2018.07,Region H,Market Segment 4,Sales Channel 1,2995896.301,14979481.51
2018.07,Region H,Market Segment 4,Sales Channel 2,1737619.855,6950479.419
2018.07,Region H,Market Segment 4,Sales Channel 3,1078522.668,2157045.337
2018.07,Region H,Market Segment 4,Sales Channel 4,179753.7781,719015.1123
2018.07,Region I,Market Segment 1,Sales Channel 1,106977449,213954898
2018.07,Region I,Market Segment 1,Sales Channel 2,62046920.42,124093840.8
2018.07,Region I,Market Segment 1,Sales Channel 3,38511881.64,154047526.6
2018.07,Region I,Market Segment 1,Sales Channel 4,6418646.94,12837293.88
2018.07,Region I,Market Segment 2,Sales Channel 1,13372181.13,40116543.38
2018.07,Region I,Market Segment 2,Sales Channel 2,7755865.053,15511730.11
2018.07,Region I,Market Segment 2,Sales Channel 3,4813985.205,19255940.82
2018.07,Region I,Market Segment 2,Sales Channel 4,802330.8676,1604661.735
2018.07,Region I,Market Segment 3,Sales Channel 1,6686090.563,20058271.69
2018.07,Region I,Market Segment 3,Sales Channel 2,3877932.526,7755865.053
2018.07,Region I,Market Segment 3,Sales Channel 3,2406992.603,4813985.205
2018.07,Region I,Market Segment 3,Sales Channel 4,401165.4338,1203496.301
2018.07,Region I,Market Segment 4,Sales Channel 1,6686090.563,33430452.81
2018.07,Region I,Market Segment 4,Sales Channel 2,3877932.526,15511730.11
2018.07,Region I,Market Segment 4,Sales Channel 3,2406992.603,4813985.205
2018.07,Region I,Market Segment 4,Sales Channel 4,401165.4338,802330.8676
2018.08,Region A,Market Segment 1,Sales Channel 1,94213274,282639822
2018.08,Region A,Market Segment 1,Sales Channel 2,54643698.92,109287397.8
2018.08,Region A,Market Segment 1,Sales Channel 3,33916778.64,169583893.2
2018.08,Region A,Market Segment 1,Sales Channel 4,5652796.44,28263982.2
2018.08,Region A,Market Segment 2,Sales Channel 1,11776659.25,58883296.25
2018.08,Region A,Market Segment 2,Sales Channel 2,6830462.365,20491387.1
2018.08,Region A,Market Segment 2,Sales Channel 3,4239597.33,21197986.65
2018.08,Region A,Market Segment 2,Sales Channel 4,706599.555,1413199.11
2018.08,Region A,Market Segment 3,Sales Channel 1,5888329.625,23553318.5
2018.08,Region A,Market Segment 3,Sales Channel 2,3415231.183,10245693.55
2018.08,Region A,Market Segment 3,Sales Channel 3,2119798.665,10598993.33
2018.08,Region A,Market Segment 3,Sales Channel 4,353299.7775,1059899.333
2018.08,Region A,Market Segment 4,Sales Channel 1,5888329.625,17664988.88
2018.08,Region A,Market Segment 4,Sales Channel 2,3415231.183,13660924.73
2018.08,Region A,Market Segment 4,Sales Channel 3,2119798.665,4239597.33
2018.08,Region A,Market Segment 4,Sales Channel 4,353299.7775,1413199.11
2018.08,Region B,Market Segment 1,Sales Channel 1,41454609.97,124363829.9
2018.08,Region B,Market Segment 1,Sales Channel 2,24043673.78,72131021.35
2018.08,Region B,Market Segment 1,Sales Channel 3,14923659.59,44770978.77
2018.08,Region B,Market Segment 1,Sales Channel 4,2487276.598,4974553.196
2018.08,Region B,Market Segment 2,Sales Channel 1,5181826.246,20727304.98
2018.08,Region B,Market Segment 2,Sales Channel 2,3005459.223,6010918.446
2018.08,Region B,Market Segment 2,Sales Channel 3,1865457.449,5596372.346
2018.08,Region B,Market Segment 2,Sales Channel 4,310909.5748,1243638.299
2018.08,Region B,Market Segment 3,Sales Channel 1,2590913.123,10363652.49
2018.08,Region B,Market Segment 3,Sales Channel 2,1502729.611,3005459.223
2018.08,Region B,Market Segment 3,Sales Channel 3,932728.7243,4663643.622
2018.08,Region B,Market Segment 3,Sales Channel 4,155454.7874,621819.1495
2018.08,Region B,Market Segment 4,Sales Channel 1,2590913.123,7772739.369
2018.08,Region B,Market Segment 4,Sales Channel 2,1502729.611,7513648.057
2018.08,Region B,Market Segment 4,Sales Channel 3,932728.7243,1865457.449
2018.08,Region B,Market Segment 4,Sales Channel 4,155454.7874,466364.3622
2018.08,Region C,Market Segment 1,Sales Channel 1,81565744.54,326262978.2
2018.08,Region C,Market Segment 1,Sales Channel 2,47308131.83,94616263.67
2018.08,Region C,Market Segment 1,Sales Channel 3,29363668.03,117454672.1
2018.08,Region C,Market Segment 1,Sales Channel 4,4893944.672,14681834.02
2018.08,Region C,Market Segment 2,Sales Channel 1,10195718.07,30587154.2
2018.08,Region C,Market Segment 2,Sales Channel 2,5913516.479,29567582.4
2018.08,Region C,Market Segment 2,Sales Channel 3,3670458.504,11011375.51
2018.08,Region C,Market Segment 2,Sales Channel 4,611743.0841,2446972.336
2018.08,Region C,Market Segment 3,Sales Channel 1,5097859.034,15293577.1
2018.08,Region C,Market Segment 3,Sales Channel 2,2956758.24,11827032.96
2018.08,Region C,Market Segment 3,Sales Channel 3,1835229.252,3670458.504
2018.08,Region C,Market Segment 3,Sales Channel 4,305871.542,917614.6261
2018.08,Region C,Market Segment 4,Sales Channel 1,5097859.034,10195718.07
2018.08,Region C,Market Segment 4,Sales Channel 2,2956758.24,14783791.2
2018.08,Region C,Market Segment 4,Sales Channel 3,1835229.252,9176146.261
2018.08,Region C,Market Segment 4,Sales Channel 4,305871.542,917614.6261
2018.08,Region D,Market Segment 1,Sales Channel 1,28906956.39,57813912.78
2018.08,Region D,Market Segment 1,Sales Channel 2,16766034.71,67064138.83
2018.08,Region D,Market Segment 1,Sales Channel 3,10406504.3,20813008.6
2018.08,Region D,Market Segment 1,Sales Channel 4,1734417.383,8672086.917
2018.08,Region D,Market Segment 2,Sales Channel 1,3613369.549,18066847.74
2018.08,Region D,Market Segment 2,Sales Channel 2,2095754.338,10478771.69
2018.08,Region D,Market Segment 2,Sales Channel 3,1300813.038,5203252.15
2018.08,Region D,Market Segment 2,Sales Channel 4,216802.1729,867208.6917
2018.08,Region D,Market Segment 3,Sales Channel 1,1806684.774,7226739.098
2018.08,Region D,Market Segment 3,Sales Channel 2,1047877.169,2095754.338
2018.08,Region D,Market Segment 3,Sales Channel 3,650406.5188,3252032.594
2018.08,Region D,Market Segment 3,Sales Channel 4,108401.0865,216802.1729
2018.08,Region D,Market Segment 4,Sales Channel 1,1806684.774,9033423.872
2018.08,Region D,Market Segment 4,Sales Channel 2,1047877.169,4191508.677
2018.08,Region D,Market Segment 4,Sales Channel 3,650406.5188,3252032.594
2018.08,Region D,Market Segment 4,Sales Channel 4,108401.0865,433604.3459
2018.08,Region E,Market Segment 1,Sales Channel 1,37050749.83,148202999.3
2018.08,Region E,Market Segment 1,Sales Channel 2,21489434.9,42978869.81
2018.08,Region E,Market Segment 1,Sales Channel 3,13338269.94,40014809.82
2018.08,Region E,Market Segment 1,Sales Channel 4,2223044.99,4446089.98
2018.08,Region E,Market Segment 2,Sales Channel 1,4631343.729,18525374.92
2018.08,Region E,Market Segment 2,Sales Channel 2,2686179.363,10744717.45
2018.08,Region E,Market Segment 2,Sales Channel 3,1667283.743,6669134.97
2018.08,Region E,Market Segment 2,Sales Channel 4,277880.6238,1389403.119
2018.08,Region E,Market Segment 3,Sales Channel 1,2315671.865,11578359.32
2018.08,Region E,Market Segment 3,Sales Channel 2,1343089.681,5372358.726
2018.08,Region E,Market Segment 3,Sales Channel 3,833641.8713,3334567.485
2018.08,Region E,Market Segment 3,Sales Channel 4,138940.3119,694701.5594
2018.08,Region E,Market Segment 4,Sales Channel 1,2315671.865,6947015.594
2018.08,Region E,Market Segment 4,Sales Channel 2,1343089.681,2686179.363
2018.08,Region E,Market Segment 4,Sales Channel 3,833641.8713,3334567.485
2018.08,Region E,Market Segment 4,Sales Channel 4,138940.3119,416820.9356
2018.08,Region F,Market Segment 1,Sales Channel 1,124198148,620990740.1
2018.08,Region F,Market Segment 1,Sales Channel 2,72034925.85,288139703.4
2018.08,Region F,Market Segment 1,Sales Channel 3,44711333.29,89422666.57
2018.08,Region F,Market Segment 1,Sales Channel 4,7451888.881,14903777.76
2018.08,Region F,Market Segment 2,Sales Channel 1,15524768.5,46574305.51
2018.08,Region F,Market Segment 2,Sales Channel 2,9004365.731,18008731.46
2018.08,Region F,Market Segment 2,Sales Channel 3,5588916.661,27944583.3
2018.08,Region F,Market Segment 2,Sales Channel 4,931486.1101,4657430.551
2018.08,Region F,Market Segment 3,Sales Channel 1,7762384.251,38811921.26
2018.08,Region F,Market Segment 3,Sales Channel 2,4502182.866,18008731.46
2018.08,Region F,Market Segment 3,Sales Channel 3,2794458.33,5588916.661
2018.08,Region F,Market Segment 3,Sales Channel 4,465743.0551,1862972.22
2018.08,Region F,Market Segment 4,Sales Channel 1,7762384.251,23287152.75
2018.08,Region F,Market Segment 4,Sales Channel 2,4502182.866,13506548.6
2018.08,Region F,Market Segment 4,Sales Channel 3,2794458.33,11177833.32
2018.08,Region F,Market Segment 4,Sales Channel 4,465743.0551,1397229.165
2018.08,Region G,Market Segment 1,Sales Channel 1,76605951.5,306423806
2018.08,Region G,Market Segment 1,Sales Channel 2,44431451.87,222157259.4
2018.08,Region G,Market Segment 1,Sales Channel 3,27578142.54,110312570.2
2018.08,Region G,Market Segment 1,Sales Channel 4,4596357.09,18385428.36
2018.08,Region G,Market Segment 2,Sales Channel 1,9575743.938,47878719.69
2018.08,Region G,Market Segment 2,Sales Channel 2,5553931.484,22215725.94
2018.08,Region G,Market Segment 2,Sales Channel 3,3447267.818,17236339.09
2018.08,Region G,Market Segment 2,Sales Channel 4,574544.6363,2298178.545
2018.08,Region G,Market Segment 3,Sales Channel 1,4787871.969,14363615.91
2018.08,Region G,Market Segment 3,Sales Channel 2,2776965.742,5553931.484
2018.08,Region G,Market Segment 3,Sales Channel 3,1723633.909,5170901.726
2018.08,Region G,Market Segment 3,Sales Channel 4,287272.3181,574544.6363
2018.08,Region G,Market Segment 4,Sales Channel 1,4787871.969,23939359.84
2018.08,Region G,Market Segment 4,Sales Channel 2,2776965.742,5553931.484
2018.08,Region G,Market Segment 4,Sales Channel 3,1723633.909,6894535.635
2018.08,Region G,Market Segment 4,Sales Channel 4,287272.3181,1149089.273
2018.08,Region H,Market Segment 1,Sales Channel 1,46185109.49,230925547.4
2018.08,Region H,Market Segment 1,Sales Channel 2,26787363.5,133936817.5
2018.08,Region H,Market Segment 1,Sales Channel 3,16626639.42,33253278.83
2018.08,Region H,Market Segment 1,Sales Channel 4,2771106.569,13855532.85
2018.08,Region H,Market Segment 2,Sales Channel 1,5773138.686,28865693.43
