X,Y,OBJECTID_12_13,Plant_ID,Plant_Name,Plant_Alias,Plant_Label,EIA_ID,MW,General_Fuel,Status,STEP_License_Status,Docket_ID,Street,City,State_,Zip_Code,Plant_County,Initial_Start_Date,Online_Year,Retire_Date,Peaker,Renewable_Energy,Gen_Count,RPS_Eligible,Utility_ID,Owner_Name,Wind_Resource,LRA,Sub_Area,Service_Area,Service_Category,Caliso_Balancing_Authorities,Air_District,Air_Basin,Quad,Senate_District,Assembly_District,Congressional_District,CES30_PercentileRange,CES30_Percentile,CEC_Jurisdictional_Plant,CEC_Link,Aerial,Elevation
-115.539701926818111,32.802333153444799,4540,G0190,El Centro Generating Station,"El Centro; IID El Cento #1-#4; IID El Centro Unit #2; El Centro Power Plant Unit 3 Repower Project; El Centro Generating Station Unit 3 Repower Imperial Irrigation District",El Centro 1,389,381.28,Gas,Indefinite Shutdown,Operational,"90-SPPE-02, 06-SPPE-02 , 06-SPPE-02C
",485 E Villa Avenue,El Centro,CA,92243,Imperial,1949-04-15T00:00:00.000Z,1949,2011-12-31T00:00:00.000Z,1,0,8,0,9216,Imperial Irrigation District,,,,Imperial Irrigation District,POU,IID,Imperial County Air Pollution Control District,Salton Sea,El Centro,Senate District 40,Assembly District 56,Congressional District 51,96-100% (highest scores),95,1,"<a href=""http://www.energy.ca.gov/sitingcases/elcentro/index.html"">Siting Case 1</a>  <a href=""http://www.energy.ca.gov/sitingcases/pre1999_page/index.php?xkm=ajdkha2385duhkasd155dsasjd5598fhajkhs"">Siting Case 2</a>","<a href=""https://www.google.com/maps/place/32%C2%B048'06.0%22N+115%C2%B032'19.1%22W/@32.8020295,-115.5399272,435m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"">Google Map</a>",-14.66764069
-117.338430000160102,33.137771000232974,4541,G0196,Encina Power Station,,Encina,302,858,Gas,Operating,,,4600 Carlabad Boulevard,Carslbad,CA,92008,San Diego,1954-11-23T00:00:00.000Z,1958,,,0,,0,16609,Cabrillo Power I LLC (NRG West Coast Inc),,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego,Santa Ana,Senate District 36,Assembly District 76,Congressional District 76,10-15%,14,,,,
-121.125335154827539,37.731271982908872,4542,G0204,MID Ripon,"Mid Electric Generation Station (Megs) Project; Ripon Simple Cycle Modesto Irrigation District; Modesto Irrigation District Electric Generating Station - RIPON",Mid Ripon,56135,100,Gas,Operating,Operational,"03-SPPE-01, 03-SPPE-01C
",1015  S Stockton Ave,Ripon,CA,95366,San Joaquin,2006-06-21T00:00:00.000Z,2006,,1,0,2,0,12745,Modesto Irrigation District,,Stockton,Tesla-Bellota,Pacific Gas & Electric Company and Modesto Irrigation District,Combo,BANC,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Ripon,Senate District 5,Assembly District 12,Congressional District 10,56-60%,58,1,"<a href=""http://www.energy.ca.gov/sitingcases/ripon/index.html"">Siting Case</a>","<a href=""https://www.google.com/maps/place/37%C2%B043'51.9%22N+121%C2%B007'30.8%22W/@37.73132,-121.1252984,205m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"">Google Map</a>",19.54322052
-119.321533879156107,35.395254553926357,4543,G0216,Frito-Lay (Kern Plant),"Frito-Lay; Frito-Lay Cogen",Frito-Lay,10110,6.05,Gas,Operating,,,28801 Highway 58,Bakersfield,CA,93312,Kern,1986-03-01T00:00:00.000Z,1986,,0,0,1,0,14328,Frito-Lay Inc,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Rio Bravo,Senate District 14,Assembly District 32,Congressional District 21,81-85%,84,,,"<a href=""https://earth.google.com/web/@35.3960806,-119.3210611,92.47397928a,842.17487116d,35y,0h,45t,0r/data=CjoaOBIyCgAZP8rjxLKyQUAhIyHbQ4zUXcAqHDM1wrAyMyc0NS45Ik4gMTE5wrAxOScxNS44IlcYAiABKAI"">Google Earth</a>",92.31982422
-119.740424989488218,36.689844535265102,4544,G0220,Malaga Peaking Plant,"Kings River Conservation Dist. Peaker; KRCD Malaga Peaking Plant; Kings River Conservation District Peaker; Kings River Peaker Kings River Conservation District; Kings River Peaking Power Plant",Kings River Peaker,56239,98,Gas,Operating,Operational,"03-SPPE-02, 03-SPPE-02C
",2611 E. North Avenue,Fresno,CA,93725,Fresno,2005-06-01T00:00:00.000Z,2005,,1,0,2,0,14328,Malaga Power LLC,,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Malaga,Senate District 14,Assembly District 31,Congressional District 16,96-100% (highest scores),100,1,"<a href=""http://www.energy.ca.gov/sitingcases/kingsriver/index.html"">Siting Case</a>","<a href=""https://www.google.com/maps/place/36%C2%B041'20.1%22N+119%C2%B044'18.8%22W/@36.6898079,-119.7405689,147m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"">Google Map</a>",90.48941803
-121.927063359511294,37.411152859133836,4545,G0221,OLS Energy - Agnews Inc.,"Agnews; Ols Energy - Agnews Inc. ",Agnews,50748,30.5,Gas,Operating,,,3800 Cisco Way,San Jose,CA,95134,Santa Clara,1990-04-01T00:00:00.000Z,1990,,0,0,2,0,14328,OLS Energy - Agnews Inc,,Greater Bay,San Jose,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Milpitas,Senate District 10,Assembly District 25,Congressional District 17,61-65%,61,,,"<a href=""https://earth.google.com/web/@37.4116361,-121.93235,21.43968232a,818.50737691d,35y,0h,45t,0r/data=CjoaOBIyCgAZLq3hfbC0QkAhPZtVn6t7XsAqHDM3wrAyNCc0MS45Ik4gMTIxwrA1NSc1Ni41IlcYAiABKAI"">Google Earth</a>",7.91867638
-121.299320991108161,38.142924929497354,4546,G0225,General Mills Operations Inc Lodi Plant - Retired November 2,"General Mills Lodi; Lodi Plant",General Mills Lodi,10031,3.4,Gas,Retired,,,2000 West Turner Road,Lodi,CA,95242,San Joaquin,1984-06-01T00:00:00.000Z,1984,2015-11-07T00:00:00.000Z,0,0,1,0,14328,General Mills Operations Inc,,Stockton,Lockeford,Lodi Electric Utility,POU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Lodi North,Senate District 5,Assembly District 9,Congressional District 9,11-15%,10,,,"<a href=""https://earth.google.com/web/@38.1439889,-121.3005972,90.10803849a,809.65875942d,35y,0h,45t,0r/data=CjoaOBIyCgAZVj5wOm4SQ0AhOtEJ_DxTXsAqHDM4wrAwOCczOC40Ik4gMTIxwrAxOCcwMi4yIlcYAiABKAI"">Google Earth</a>",13.44313049
-121.968678141136593,37.401147734146463,4547,G0228,Gianera,Gianera Gt,Gianera,7231,50,Gas,Operating,,,2339 Gianera Street,Santa Clara,CA,95054,Santa Clara,1986-06-01T00:00:00.000Z,1986,,1,0,2,0,16655,Silicon Valley Power,,Greater Bay,San Jose,Silicon Valley Power,POU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Milpitas,Senate District 10,Assembly District 25,Congressional District 17,46-50%,46,0,,"<a href=""https://earth.google.com/web/@37.4009611,-121.9693889,8.86912025a,818.63495126d,35y,0h,45t,0r/data=CjoaOBIyCgAZ7bt9sVKzQkAhv6a9dwp-XsAqHDM3wrAyNCcwMy41Ik4gMTIxwrA1OCcwOS44IlcYAiABKAI"">Google Earth</a>",5.33347178
-121.536679896648479,37.000171357477413,4548,G0229,Calpine Gilroy Cogen  L.P.,"Calpine Gilroy Cogen; Gilroy Foods, Gilroy Cogeneration Project",Gilroy Cogen,10034,123.4,Gas,Operating,Operational,"84-AFC-04, 84-AFC-04C
","1400 Pacheco Pass Highway, Gate 1",Gilroy,CA,95020,Santa Clara,1988-03-01T00:00:00.000Z,1988,,0,0,2,0,14328,Calpine Gilroy Cogen LP,,Greater Bay,Llagas,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Gilroy,Senate District 17,Assembly District 30,Congressional District 20,86-90%,90,1,"<a href=""http://www.energy.ca.gov/sitingcases/pre1999_page/index.php?xkm=ajdkha2385duhkasd190dsasjd5598fhajkhs"">Siting Case</a>","<a href=""https://www.google.com/maps/place/37%C2%B000'03.3%22N+121%C2%B032'10.2%22W/@37.0003525,-121.5365526,206m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"">Google Map</a>",55.1613121
-121.692442084172328,39.052416714127176,4549,G0238,Greenleaf 1  Inc.,Greenleaf Unit One,Greenleaf 1,10350,72,Gas,Operating,,,5087 South Township Road,Yuba City,CA,95992,Sutter,1989-03-01T00:00:00.000Z,1989,,0,0,2,0,14328,Greenleaf Plants 1&2,,Sierra,South of Palermo,Pacific Gas & Electric Company,IOU,CALISO,Feather River Air Quality Management District,Sacramento Valley,Gilsizer Slough,Senate District 4,Assembly District 3,Congressional District 3,51-55%,54,,,"<a href=""https://earth.google.com/web/@39.0523194,-121.6975,15.93182611a,798.50405464d,35y,0h,45t,0r/data=CjoaOBIyCgAZIfnvZrKGQ0AhcD0K16NsXsAqHDM5wrAwMycwOC40Ik4gMTIxwrA0MSc1MS4wIlcYAiABKAI"">Google Earth</a>",11.98532677
-121.639853151557901,39.136513320370845,4550,G0239,Greenleaf 2  Inc.,Greenleaf Unit Two,Greenleaf 2,10349,50,Gas,Operating,,,875 North Walton Avenue,Yuba City,CA,95992,Sutter,1989-12-01T00:00:00.000Z,1989,,0,0,1,0,14328,Greenleaf Plants 1&2,,Sierra,Pease,Pacific Gas & Electric Company,IOU,CALISO,Feather River Air Quality Management District,Sacramento Valley,Sutter,Senate District 4,Assembly District 3,Congressional District 3,66-70%,68,,,"<a href=""https://earth.google.com/web/@39.1389444,-121.6412167,22.92493433a,797.42834091d,35y,0h,45t,0r/data=CjoaOBIyCgAZLvsa7siRQ0AhignFsQlpXsAqHDM5wrAwOCcyMC4yIk4gMTIxwrAzOCcyOC40IlcYAiABKAI"">Google Earth</a>",17.20000076
-120.474499175578003,37.080583375729979,4551,G0247,Red Top Cogeneration Project LP,Red Top Cogen,Red Top,50609,0,Gas,Non-Operational,,,22799 Road 4,Red Top,CA,95340,Merced,2000-01-01T00:00:00.000Z,2000,2000-12-31T00:00:00.000Z,0,0,1,0,14328,Red Top Cogeneration Proj LP,,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Bliss Ranch,Senate District 12,Assembly District 5,Congressional District 16,76-80%,76,,,"<a href=""https://earth.google.com/web/@37.0807944,-120.4758639,39.10227088a,822.46084299d,35y,0h,45t,0r/data=CjoaOBIyCgAZl9mMeFeKQkAhNfbbjXQeXsAqHDM3wrAwNCc1MC45Ik4gMTIwwrAyOCczMy4xIlcYAiABKAI"">Google Earth</a>",43.35041809
-120.843866580216584,37.750670705759028,4552,G0254,Hershey Chocolate Confectionery Oakdale Plant -Shutdown 2011,Hershey Chocolate,Hershey Oakdale,50602,6.2,Gas,Retired,,,1400 South Yosemite Avenue,Oakdale,CA,95361,Stanislaus,1987-04-01T00:00:00.000Z,1987,2011-12-31T00:00:00.000Z,0,0,1,0,14328,Hershey Chocolate & Confectionary Corp,,Stockton,Tesla-Bellota,Pacific Gas & Electric Company and Modesto Irrigation District,Combo,BANC,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Oakdale,Senate District 8,Assembly District 12,Congressional District 10,66-70%,66,,,"<a href=""https://earth.google.com/web/@37.7506708,-120.8450319,58.11784593a,814.42669928d,35y,0h,45t,0r/data=CjoaOBIyCgAZ9QcU-xXgQkAh6aStABU2XsAqHDM3wrA0NScwMi40Ik4gMTIwwrA1MCc0Mi4xIlcYAiABKAI"">Google Earth</a>",58.90564728
-119.040148286419537,35.515615453595323,4553,G0258,High Sierra,High Sierra Ltd.,High Sierra,50495,48,Gas,Operating,,,10600 Oilfield Road,Bakersfield,CA,93308,Kern,1989-03-27T00:00:00.000Z,1989,,0,0,2,0,14328,WCAC Operating Company,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,North of Oildale,Senate District 16,Assembly District 34,Congressional District 23,76-80%,77,,,"<a href=""https://earth.google.com/web/@35.5159,-119.0406889,255.59398848a,840.79652673d,35y,0h,45t,0r/data=CjoaOBIyCgAZ0QDeAgnCQUAh2rOdpZrCXcAqHDM1wrAzMCc1Ny4yIk4gMTE5wrAwMicyNi41IlcYAiABKAI"">Google Earth</a>",254.41085815
-117.978671696309775,33.644395163006678,4554,G0274,Huntington Beach (AES),"AES Huntington Beach; Huntington Beach 1-4; Huntington Beach Modernization, Unit 3 AES; Huntington Beach Modernization, Unit 4 AES; Huntington Beach Energy Project (HBEP) AES Southland",Huntington Beach,335,430,Gas,Operating,Under Construction,"12-AFC-02, 12-AFC-02C, 00-AFC-13, 00-AFC-13C, 78-NOI-1
",21730 Newland Street,Huntington Beach,CA,92646,Orange,1958-06-30T00:00:00.000Z,1958,,0,0,5,0,17609,AES Huntington Beach LLC,,LA Basin,Western LA Basin,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Newport Beach (digital),Senate District 37,Assembly District 74,Congressional District 48,1-5% (lowest scores),4,1,"<a href=""http://www.energy.ca.gov/sitingcases/huntington_beach_energy"">Siting Case 1</a>   <a href=""http://www.energy.ca.gov/sitingcases/huntingtonbeach/index.html"">Siting Case 2</a>","<a href=""https://www.google.com/maps/place/33%C2%B038'39.1%22N+117%C2%B058'42.3%22W/@33.6447798,-117.9785167,377m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"">Google Map</a>",3.55664206
-120.628336740571939,37.362432612361289,4555,G0283,JRW Associates LP,San Joaquin Power Co.,San Joaquin Power,52198,10.4,Gas,Retired,,,5129 North Orchard Park,Winton,CA,95388,Merced,1991-04-01T00:00:00.000Z,1991,2011-12-31T00:00:00.000Z,0,0,1,0,14328,Ridgewood Power Management LLC,,Greater Fresno,,Merced Irrigation District,POU,TID,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Arena,Senate District 12,Assembly District 21,Congressional District 16,91-95%,90,,,"<a href=""https://earth.google.com/web/@37.3615064,-120.6295019,54.05701583a,819.10842201d,35y,0h,45t,0r/data=CjoaOBIyCgAZuKV610WuQkAhRVFWwkkoXsAqHDM3wrAyMSc0MS40Ik4gMTIwwrAzNyc0Ni4yIlcYAiABKAI"">Google Earth</a>",46.57474518
-119.579789194511349,36.539515267031845,4556,G0286,Kingsburg Cogeneration,Pe - Kes Kingsburg  LLC,PE - Kes Kingsburg,10405,34.5,Gas,Operating,,,11765 Mountain View Avenue,Kingsburg,CA,93631,Fresno,1990-12-01T00:00:00.000Z,1990,,0,0,2,0,14328,"KES Kingsburg LP, c/o Southwest Generation",,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Selma,Senate District 12,Assembly District 31,Congressional District 21,91-95%,90,,,"<a href=""https://earth.google.com/web/@36.5385789,-119.5797892,98.31843864a,828.88258835d,35y,0h,45t,0r/data=CjoaOBIyCgAZZ-hEJ_BEQkAhvCQpRBvlXcAqHDM2wrAzMicxOC45Ik4gMTE5wrAzNCc0Ny4yIlcYAiABKAI"">Google Earth</a>",92.38716125
-119.296382711287421,36.328021480441535,4557,G0288,Kaweah Delta District Hospital,,Kaweah Hosp.,10042,0,Gas,Operating,,,400 West Mineral King Avenue,Visalia,CA,93291,Tulare,2000-01-01T00:00:00.000Z,2000,,0,0,1,0,17609,Kaweah Delta Hospital,,Big Creek / Ventura,Rector,Southern California Edison,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Visalia,Senate District 16,Assembly District 26,Congressional District 22,76-80%,79,,,"<a href=""https://earth.google.com/web/@36.3280214,-119.2928867,107.01402474a,831.35750067d,35y,0h,45t,0r/data=CjoaOBIyCgAZrrHwmvwpQkAhvHvbp77SXcAqHDM2wrAxOSc0MC45Ik4gMTE5wrAxNyczNC40IlcYAiABKAI"">Google Earth</a>",99.90792084
-119.094687834316616,35.379531044937224,4558,G0291,Kern,"Kern #1-#2 Fruitvale, Pg&E #1 & #2",Kern,251,0,Gas,Operating,,,,Bakersfield,CA,93301,Kern,2000-01-01T00:00:00.000Z,2000,,0,0,1,0,14328,Pacific Gas & Electric (PG&E),,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Oildale,Senate District 16,Assembly District 34,Congressional District 23,36-40%,35,,,"<a href=""https://earth.google.com/web/@35.3776308,-119.0946878,115.78506681a,842.38564262d,35y,0h,45t,0r/data=CjoaOBIyCgAZLfu_NFawQUAhIRVrXQ_GXcAqHDM1wrAyMiczOS41Ik4gMTE5wrAwNSc0MC45IlcYAiABKAI"">Google Earth</a>",118.09906769
-119.0306201454584,35.509215358180008,4559,G0292,Kern Front,Kern Front Ltd.,Kern Front,50494,48,Gas,Operating,,,12241 Oilfield Road,Bakersfield,CA,93308,Kern,1989-05-28T00:00:00.000Z,1989,,0,0,2,0,14328,WCAC Operating Company,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,North of Oildale,Senate District 16,Assembly District 34,Congressional District 23,76-80%,77,,,"<a href=""https://earth.google.com/web/@35.5093556,-119.0302556,302.71893655a,840.87056055d,35y,0h,45t,0r/data=CjoaOBIyCgAZaQR2kDLBQUAhVSEvte_BXcAqHDM1wrAzMCczMy43Ik4gMTE5wrAwMSc0OC45IlcYAiABKAI"">Google Earth</a>",305.61260986
-118.984943785786186,35.451760326841402,4560,G0293,Kern River Cogeneration Co,"Kern River Cogen; Omar Hill; Kern River Cogeneration Facility",Kern River,10496,300,Gas,Operating,Operational,"82-AFC-02, 82-AFC-02C
",SW China Grade Loop,Bakersfield,CA,93308,Kern,1985-05-01T00:00:00.000Z,1985,,0,0,4,0,17609,Kern River Cogeneration Facility,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Oil Center,Senate District 16,Assembly District 34,Congressional District 23,76-80%,77,1,"<a href=""http://www.energy.ca.gov/sitingcases/pre1999_page/index.php?xkm=ajdkha2385duhkasd196dsasjd5598fhajkhs"">Siting Case</a>","<a href=""https://earth.google.com/web/@35.45229196,-118.98527777,257.67183413a,444.48354443d,35y,152.69998309h,60t,0r/data=CjoaOBIyCgAZJ9ZOOcu5QUAhc0aU9ga_XcAqHDM1wrAyNycwNS41Ik4gMTE4wrA1OScwNS4zIlcYAiABKAI"">Google Map</a>",260.05325317
-119.008980166845191,35.496173527225572,4561,G0315,Live Oak Cogen,Live Oak Ltd.,Live Oak,54768,47,Gas,Operating,,,7001 Granite Road,Bakersfield,CA,93308,Kern,1992-04-01T00:00:00.000Z,1992,,0,0,1,0,14328,WCAC Operating Company,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Oildale,Senate District 16,Assembly District 34,Congressional District 23,76-80%,77,,,"<a href=""https://earth.google.com/web/@35.4961833,-119.0091111,348.90960289a,841.02432654d,35y,0h,45t,0r/data=CjoaOBIyCgAZIikz74K_QUAh9SG5RpXAXcAqHDM1wrAyOSc0Ni4zIk4gMTE5wrAwMCczMi44IlcYAiABKAI"">Google Earth</a>",350.3588562
-120.931379615270714,37.629013404857432,4562,G0336,McClure,,McClure,151,112,Gas,Operating,,,639 South McClure Road,Modesto,CA,95357,Stanislaus,1980-07-01T00:00:00.000Z,1980,,1,0,2,0,12745,Modesto Irrigation District,,,,Modesto Irrigation District,POU,BANC,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Riverbank,Senate District 8,Assembly District 21,Congressional District 10,91-95%,94,0,,"<a href=""https://earth.google.com/web/@38.6535722,-121.3911861,22.1024048a,803.42535242d,35y,0h,45t,0r/data=CjoaOBIyCgAZkkn8QKhTQ0AhlolsMQlZXsAqHDM4wrAzOScxMi45Ik4gMTIxwrAyMycyOC4zIlcYAiABKAI"">Google Earth</a>",32.63498688
-119.661911922839096,35.319364726586265,4563,G0339,McKittrick Cogen,,McKittrick,50612,47,Gas,Operating,,,4905 Reward Road,McKittrick,CA,93251,Kern,1991-11-01T00:00:00.000Z,1991,,0,0,1,0,14328,WCAC Operating Company,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Reward,Senate District 16,Assembly District 34,Congressional District 23,76-80%,78,,,"<a href=""https://earth.google.com/web/@35.3194136,-119.6619244,340.25812809a,843.05504221d,35y,0h,45t,0r/data=CjoaOBIyCgAZ5fJ6i-KoQUAhKZso-FzqXcAqHDM1wrAxOScwOS45Ik4gMTE5wrAzOSc0Mi45IlcYAiABKAI"">Google Earth</a>",343.41738892
-119.570921895595717,35.194197888647778,4564,G0355,Mid-Set Cogeneration (Retired 12/31/2016),Midset Cogen,Midset,10501,39.1,Gas,Retired,,,13705 Shale Road,Fellows,CA,93224,Kern,1989-05-19T00:00:00.000Z,1989,2016-12-31T00:00:00.000Z,0,0,1,0,17609,Mid-Set Cogeneration Facility,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Fellows,Senate District 16,Assembly District 34,Congressional District 23,56-60%,57,,,"<a href=""https://earth.google.com/web/@35.19393903,-119.57106104,412.45778267a,845.0485048d,35y,138.8308594h,45.00000354t,0r/data=CjoaOBIyCgAZUmrlFNOYQUAhR5uZT4zkXcAqHDM1wrAxMSczOC4yIk4gMTE5wrAzNCcxNS44IlcYAiAB"">Google Earth</a>",413.37030029
-119.624319975820839,35.230858116818766,4565,G0357,MMC Mid-Sun  LLC (Dismantled 4/1/2009),,MMC Mid-Sun,56508,23,Gas,Retired,,,3344 West Crocker Springs Road,Fellows,CA,93224,Kern,2007-01-26T00:00:00.000Z,2007,2009-04-01T00:00:00.000Z,1,0,1,0,14328,MMC Energy Inc,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Fellows,Senate District 16,Assembly District 34,Congressional District 23,76-80%,78,0,,"<a href=""https://earth.google.com/web/@35.2331889,-119.6199833,522.59902503a,844.0436355d,35y,0h,45t,0r/data=CjoaOBIyCgAZJqVFItmdQUAhPGRvzq3nXcAqHDM1wrAxMyc1OS41Ik4gMTE5wrAzNycxMS45IlcYAiABKAI"">Google Earth</a>",533.23742676
-119.629706203297516,35.227269825323283,4566,G0358,Midway-Sunset Cogeneration,Midway Sunset Cogeneration Project,Midway-Sunset,52169,234,Gas,Operating,Operational,"85-AFC-03, 85-AFC-03C
",3466 West Crocker Springs Road,Fellows,CA,93224,Kern,1989-05-08T00:00:00.000Z,1989,,0,0,3,0,14328,Midway Sunset Cogeneration Co,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Panorama Hills,Senate District 16,Assembly District 34,Congressional District 23,76-80%,78,1,"<a href=""http://www.energy.ca.gov/sitingcases/pre1999_page/index.php?xkm=ajdkha2385duhkasd264dsasjd5598fhajkhs"">Siting Case</a>","<a href=""https://earth.google.com/web/@35.22726662,-119.62963517,549.24167716a,596.44506416d,35y,158.17462004h,60t,0r/data=CgAoAg"">Google Earth</a>",549.92132568
-117.701472291424736,35.032141954319556,4567,G0366,Lake Shore Mojave  LLC (Retired 8/2013),Mojave Cogen,Mojave,10850,55,Gas,Retired,Retired,"88-SPPE-02, 88-SPPE-02C
",14486 Borax Road,Boron,CA,93516,Kern,1990-06-12T00:00:00.000Z,1990,2013-08-05T00:00:00.000Z,0,0,1,0,17609,Energy Operations Group,,,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Boron,Senate District 16,Assembly District 36,Congressional District 23,51-55%,51,1,"<a href=""http://www.energy.ca.gov/sitingcases/pre1999_page/index.php?xkm=ajdkha2385duhkasd162dsasjd5598fhajkhs"">Siting Case</a>","<a href=""https://www.google.com/maps/place/35%C2%B002'01.7%22N+117%C2%B042'03.6%22W/@35.035022,-117.7003568,1049m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"">Google Map</a>",733.0390625
-119.443607617574798,35.093128481963554,4568,G0368,Berry Cogen Midway-Sunset 18MW,"Monarch Cogeneration; Berry Petroleum Cogen 18",Monarch Cogen,50622,18.4,Gas,Operating,,,29063 Highway 33,Maricopa,CA,93252,Kern,1986-12-01T00:00:00.000Z,1986,,0,0,3,0,14328,Berry Petroleum LLC,,Kern,Midway,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Maricopa,Senate District 16,Assembly District 34,Congressional District 23,56-60%,57,,,"<a href=""https://earth.google.com/web/@35.0902528,-119.4408722,367.70598577a,845.6765159d,35y,0h,45t,0r/data=CjoaOBIyCgAZrC9cZ42LQUAhzC0IQDfcXcAqHDM1wrAwNScyNC45Ik4gMTE5wrAyNicyNy4xIlcYAiABKAI"">Google Earth</a>",412.96414185
